origin_id|date_start|date_end|scien_name|life_stage|length|weight|quantity|q_unit|gear_type|fishing_a|soak_time|effort|start_lat|start_lon|end_lat|end_long|time_utc|depth|temp_c|notes|citation|restr|restr_desc|dataset|place|species_fk|species_fi|count_qual|gear_other
5871|07/15/2000||Pholis gunnellus|Unknown|||1|individuals|Visual survey||||61.1916666675066|21.2166666667782||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||93|Teisti|accurate|
6572|07/24/2000||Phoxinus phoxinus|Adult|9.15||2|individuals|fish rod/bait||||60.0407872923025|21.5000115445251||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||43|Mutu|accurate|
5998|07/25/2000||Psetta maxima|Juvenile|26||1|individuals|net||||60.3060000009322|19.647833334294||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||104|Piikkikampela|accurate|
5997|07/28/2000||Psetta maxima|Juvenile|24||1|individuals|net||||60.3028333342666|19.6381666676383||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||104|Piikkikampela|accurate|
5815|07/29/2000||Taurulus bubalis|Adult|||1|individuals|Visual survey||||61.1083333341758|21.1533333334563||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||77|Piikkisimppu|accurate|
5870|07/29/2000||Pholis gunnellus|Unknown|||5|individuals|Visual survey||||61.1083333341758|21.1533333334563||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||93|Teisti|accurate|
5996|07/29/2000||Psetta maxima|Juvenile|26||1|individuals|net||||60.3028333342666|19.6381666676383||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||104|Piikkikampela|accurate|
191825|08/01/2000||Cobitis taenia|Unknown|||20|individuals|Visual survey||||60.4373078774548|26.8496187812379||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||62|Rantanuoliainen|accurate|
5869|08/05/2000||Pholis gunnellus|Unknown|||1|individuals|Visual survey||||61.1766666675061|21.2600000001028||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||93|Teisti|accurate|
188353|08/15/2000||Aspius aspius|Juvenile|||1|individuals|lure/fly||||61.8002516668166|21.5025903609101||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||46|Toutain|accurate|
126712|10/25/2000||Gobius niger|Unknown|||1|individuals|Visual survey||||61.0470000008424|21.220000000108||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||96|Mustatokko|accurate|
126629|11/01/2000||Syngnathus typhle|Unknown|||||Visual survey||||61.0470000008424|21.220000000108||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||70|Särmäneula|accurate|
126713|11/01/2000||Gobius niger|Unknown|||2|individuals|Visual survey||||61.0470000008424|21.220000000108||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||96|Mustatokko|accurate|
32308|01/01/2001||Abramis brama|Unknown|||||||||60.3364437641575|26.261009511573||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
32323|01/01/2001||Perca fluviatilis|Unknown|||||||||60.2673001265038|26.1930071052563||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
32385|01/01/2001||Sander lucioperca|Unknown|||||||||60.5711490807294|21.777110432177||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||84|Kuha|accurate|
32383|01/01/2001||Abramis brama|Unknown|||||||||60.5680599462908|21.7705842126506||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
32381|01/01/2001||Rutilus rutilus|Unknown|||||||||60.5723935405283|21.7758764258837||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
32387|01/01/2001||Cyprinus carpio|Unknown|||||||||60.6151055652003|21.8164108548122||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||59|Karppi|accurate|
32411|01/01/2001||Leuciscus idus|Unknown|||||||||60.3191088564959|21.9150120383408||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||42|Säyne|accurate|
32386|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||60.5476796795053|21.7389442200935||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
32406|01/01/2001||Esox lucius|Unknown|||||||||60.5605951127869|21.7560714596299||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
32433|01/01/2001||Sander lucioperca|Unknown|||||||||60.3811577233755|22.0978433200616||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||84|Kuha|accurate|
32437|01/01/2001||Triglopsis quadricornis|Unknown|||||||||60.385488452224|22.0361834109019||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||78|Härkäsimppu|accurate|
32431|01/01/2001||Abramis brama|Unknown|||||||||60.3910546180397|22.0905238599228||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
32428|01/01/2001||Rutilus rutilus|Unknown|||||||||60.3944477614948|22.0993135490159||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
32435|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||60.3168960942689|21.9187988065543||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
32438|01/01/2001||Esox lucius|Unknown|||||||||60.3371476345461|22.0356934830983||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
32440|01/01/2001||Perca fluviatilis|Unknown|||||||||60.3488550411196|22.0588234296399||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
32958|01/01/2001||Osmerus eperlanus|Unknown|||||||||59.9790758138972|24.5374323773531||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
32950|01/01/2001||Esox lucius|Unknown|||||||||60.1242216906438|24.952402688034||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
33627|01/01/2001||Rutilus rutilus|Unknown|||||||||65.5001364675449|24.8959207010486||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
33630|01/01/2001||Abramis brama|Unknown|||||||||65.5001364675449|24.8959207010486||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
33637|01/01/2001||Perca fluviatilis|Unknown|||||||||65.5001364675449|24.8959207010486||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
33633|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||65.5525712301332|25.085184175413||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
33635|01/01/2001||Esox lucius|Unknown|||||||||65.5060537233546|25.1466487097556||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
34055|01/01/2001||Esox lucius|Unknown|||||||||60.1672232163348|25.6277384691696||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
34065|01/01/2001||Esox lucius|Unknown|||||||||60.4693439337463|27.5974823260905||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
34193|01/01/2001||Osmerus eperlanus|Unknown|||||||||60.1672232163348|25.6277384691696||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
34460|01/01/2001||Perca fluviatilis|Unknown|||||||||60.2148552488905|25.3677080959777||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
34530|01/01/2001||Esox lucius|Unknown|||||||||60.2148552488905|25.3677080959777||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
34701|01/01/2001||Abramis brama|Unknown|||||||||60.2148552488905|25.3677080959777||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
35086|01/01/2001||Perca fluviatilis|Unknown|||||||||61.1948019777584|21.4162475561598||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
35104|01/01/2001||Osmerus eperlanus|Unknown|||||||||59.9978388625898|22.3165516625642||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
35426|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||61.1624283776701|21.3302663817134||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
35401|01/01/2001||Esox lucius|Unknown|||||||||61.1823163867826|21.4351552824323||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
35599|01/01/2001||Rutilus rutilus|Unknown|||||||||61.1338911934321|21.382284564309||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
39365|01/01/2001||Sander lucioperca|Unknown|||||||||60.2052450996235|22.4468928752349||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||84|Kuha|accurate|
39361|01/01/2001||Leuciscus idus|Unknown|||||||||60.2052450996235|22.4468928752349||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||42|Säyne|accurate|
39367|01/01/2001||Triglopsis quadricornis|Unknown|||||||||60.1882004515957|22.2820298549307||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||78|Härkäsimppu|accurate|
39363|01/01/2001||Abramis brama|Unknown|||||||||60.3653173135735|22.5743935814559||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
39364|01/01/2001||Osmerus eperlanus|Unknown|||||||||60.3796262591523|22.6001079164149||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
39368|01/01/2001||Esox lucius|Unknown|||||||||60.2052450996235|22.4468928752349||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
39369|01/01/2001||Perca fluviatilis|Unknown|||||||||60.3867915779872|22.6189933600434||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
24448|01/01/2001||Anguilla anguilla|Unknown|||||||||60.5391020071263|27.7576388004356||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||18|Ankerias|accurate|
130026|01/01/2001||Lota lota|Unknown|||||||||60.3351434737673|25.6301814665761||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||66|Made|accurate|
130037|01/01/2001||Lota lota|Unknown|||||||||60.6062126351191|21.808809573631||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||66|Made|accurate|
130057|01/01/2001||Lota lota|Unknown|||||||||61.269949638431|21.3709866056849||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||66|Made|accurate|
130122|01/01/2001||Lota lota|Unknown|||||||||60.302084446093|22.0128323756405||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||66|Made|accurate|
131029|01/01/2001||Lota lota|Unknown|||||||||60.3998006832684|21.184123114324||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||66|Made|accurate|
34167|01/01/2001||Sander lucioperca|Unknown|||||||||60.1672232163348|25.6277384691696||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||84|Kuha|accurate|
24685|01/01/2001||Tinca tinca|Unknown|||||||||60.3988180774205|21.1848696172522||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||47|Suutari|accurate|
34249|01/01/2001||Abramis brama|Unknown|||||||||60.1672232163348|25.6277384691696||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
32408|01/01/2001||Perca fluviatilis|Unknown|||||||||60.5731176932971|21.7741502287288||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
26743|01/01/2001||Rutilus rutilus|Unknown|||||||||60.026595526849|22.0811632546638||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
156733|01/01/2001||Anguilla anguilla|Unknown|||2|individuals|||||64.2771982688541|23.9162140669705||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||18|Ankerias|accurate|
156735|01/01/2001||Anguilla anguilla|Unknown|||1|individuals|||||64.8585092787314|24.6851726007833||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||18|Ankerias|accurate|
31211|01/01/2001||Osmerus eperlanus|Unknown|||||||||59.995769442086|25.0514416721293||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
25469|01/01/2001||Perca fluviatilis|Unknown|||||||||60.1299346272115|22.9166757088915||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
27249|01/01/2001||Perca fluviatilis|Unknown|||||||||60.2520133015509|20.1448487983808||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
23466|01/01/2001||Rutilus rutilus|Unknown|||||||||60.1672232163348|25.6277384691696||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
23871|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||60.3853095737883|26.5804406742769||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
24438|01/01/2001||Perca fluviatilis|Unknown|||||||||60.3988180774205|21.1848696172522||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
24505|01/01/2001||Esox lucius|Unknown|||||||||60.4026006995337|21.304035918145||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
24547|01/01/2001||Gymnocephalus cernuus|Unknown|||||||||60.3988180774205|21.1848696172522||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||85|Kiiski|accurate|
24583|01/01/2001||Sander lucioperca|Unknown|||||||||60.3989907423001|21.1845570343803||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||84|Kuha|accurate|
24581|01/01/2001||Osmerus eperlanus|Unknown|||||||||60.3988180774205|21.1848696172522||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||38|Kuore|accurate|
24615|01/01/2001||Abramis brama|Unknown|||||||||60.3994199444414|21.1833892003562||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
24645|01/01/2001||Coregonus albula|Unknown|||||||||65.1169733125596|24.6614374676939||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||32|Muikku|accurate|
24764|01/01/2001||Leuciscus idus|Unknown|||||||||60.3990460226714|21.184577707124||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||42|Säyne|accurate|
24742|01/01/2001||Rutilus rutilus|Unknown|||||||||60.4021840214521|21.2943329578725||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
26019|01/01/2001||Coregonus albula|Unknown|||||||||65.0346520295805|25.1879865502928||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||32|Muikku|accurate|
26483|01/01/2001||Perca fluviatilis|Unknown|||||||||60.026595526849|22.0811632546638||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
26561|01/01/2001||Esox lucius|Unknown|||||||||60.026595526849|22.0811632546638||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
26704|01/01/2001||Tinca tinca|Unknown|||||||||60.1484273850814|22.0511784391792||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||47|Suutari|accurate|
27292|01/01/2001||Esox lucius|Unknown|||||||||60.3381743498749|20.250963563099||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
27379|01/01/2001||Abramis brama|Unknown|||||||||60.251357725167|20.1419403360949||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
27460|01/01/2001||Rutilus rutilus|Unknown|||||||||60.2515763543231|20.1421105340365||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||39|Särki|accurate|
28834|01/01/2001||Coregonus albula|Unknown|||||||||63.8977942301165|22.9936856549307||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||32|Muikku|accurate|
29912|01/01/2001||Abramis brama|Unknown|||||||||60.1384863121849|22.9009071984273||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
29935|01/01/2001||Esox lucius|Unknown|||||||||60.2336412210302|22.9113581374629||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
5731|04/22/2001||Pelecus cultratus|Unknown|||1|individuals|net||||60.1330859608967|20.1503108704966||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||56|Miekkasärki|accurate|
5814|05/09/2001||Taurulus bubalis|Adult|12.8||1|individuals|fish rod/bait||||59.9276833341803|23.9078999999929||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||77|Piikkisimppu|accurate|
6409|05/19/2001||Abramis brama|Adult|34||1|individuals|fish rod/bait||||60.1646621179481|24.8461681049811||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||53|Lahna|accurate|
6410|05/19/2001||Blicca bjoerkna|Adult|15||1|individuals|fish rod/bait||||60.1647335066949|24.8463426954131||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||52|Pasuri|accurate|
6177|05/20/2001||Leuciscus idus|Unknown|||1|individuals|fish rod/bait||||60.1979723839805|25.0660549954284||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||42|Säyne|accurate|
6326|05/20/2001||Leuciscus leuciscus|Adult|19|54|1|individuals|fish rod/bait||||60.1807691072687|25.001320591433||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||40|Seipi|accurate|
6339|05/20/2001||Cottus gobio|Unknown|4.9|1.26|1|individuals|fish rod/bait||||60.151800759572|24.9576999203335||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||75|Kivisimppu|accurate|
5995|05/25/2001||Psetta maxima|Adult|||1|individuals|net||||60.2066000008428|25.674133333332||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||104|Piikkikampela|accurate|
126625|05/27/2001||Syngnathus typhle|Unknown|||||Visual survey||||61.0790000008413|21.2530000001022||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||70|Särmäneula|accurate|
126690|05/27/2001||Gobius niger|Unknown|||1|individuals|Visual survey||||61.0790000008413|21.2530000001022||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||96|Mustatokko|accurate|
126777|05/31/2001||Liparis liparis|Unknown|||1|individuals|Visual survey||||61.0670000008431|21.1570000001213||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||82|Imukala|accurate|
5625|05/31/2001||Liparis liparis|Adult|||1|individuals|Visual survey||||61.1116666675073|21.2616666667679||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||82|Imukala|accurate|
5994|06/16/2001||Psetta maxima|Adult|47||1|individuals|net||||60.2881333341808|21.8205000000186||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||104|Piikkikampela|accurate|
5813|06/25/2001||Taurulus bubalis|Adult|||1|individuals|Visual survey||||61.0450000008443|21.1150000001301||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||77|Piikkisimppu|accurate|
5868|06/25/2001||Pholis gunnellus|Unknown|||2|individuals|Visual survey||||61.0450000008443|21.1150000001301||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||93|Teisti|accurate|
5921|06/25/2001||Spinachia spinachia|Adult|||1|individuals|Visual survey||||61.0450000008443|21.1150000001301||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||74|Vaskikala|accurate|
5919|06/28/2001||Spinachia spinachia|Unknown|||2|individuals|Visual survey||||60.716666667519|21.0066666668147||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||74|Vaskikala|accurate|
5920|06/28/2001||Spinachia spinachia|Unknown|||1|individuals|Visual survey||||60.8533333341814|21.0933333334639||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||74|Vaskikala|accurate|
5918|07/06/2001||Spinachia spinachia|Unknown|||1|individuals|Visual survey||||61.0100000008434|21.1950000001122||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||74|Vaskikala|accurate|
126614|07/20/2001||Gasterosteus aculeatus|Unknown|||||Visual survey||||61.0097626208435|21.191156250113||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||71|Kolmipiikki|accurate|
6342|10/02/2001||Gobius niger|Adult|8.35|8|2|individuals|fish rod/bait||||60.1637191309231|24.848738731579||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||96|Mustatokko|accurate|
6489|10/03/2001||Abramis ballerus|Adult||600|1|individuals|electrofishing||||60.1799868052359|21.9196310316568||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||54|Sulkava|accurate|
126605|11/07/2001||Coregonus lavaretus|Unknown|||||Visual survey||||61.0792837708396|21.3639317200829||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||33|Siika|accurate|
5626|11/08/2001||Liparis liparis|Adult|11||1|individuals|fyke net||||60.281500000951|19.4795000011701||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||82|Imukala|accurate|
32292|01/01/2002||Anguilla anguilla|Unknown|||||||||60.4550392280632|26.7612093022919||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||18|Ankerias|accurate|
32375|01/01/2002||Esox lucius|Unknown|||||||||60.5853180551985|21.2113699690387||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||20|Hauki|accurate|
32378|01/01/2002||Perca fluviatilis|Unknown|||||||||60.5853180551985|21.2113699690387||||||||||Luke_merialueen_kalahavainnot.fi observations_2000||83|Ahven|accurate|
